6.09137	0.364162
7.56345	1.03179
7.71574	1.45665
7.71574	1.71965
15.1269	6.19075
15.5838	8.09249
16.1929	8.90173
24.1117	10.6416
24.264	10.9653
29.1878	12.4827
31.7259	12.5838
32.1827	13.2312
33.198	12.8671
40.0508	13.211
43.1472	12.6445
44.1624	12.6647
48.0711	12.7254
50.0508	13.1098
51.5228	12.8266
52.9442	12.5838
